;origem;destino;distancia
1155;6129;50952;20,67
1156;6129;45586;20,68
1157;6129;35861;20,80
1158;6129;29679;20,90
1159;6129;50917;21,04
1160;6129;39870;21,24
1161;6129;46189;21,37
1162;6129;50918;21,42
1163;6129;44974;21,57
1164;6129;39751;21,84
1165;6129;44914;21,94
1166;6129;42483;22,03
1167;6129;44915;22,11
1168;6129;39748;22,14
1169;6129;28536;22,49
1170;6129;39766;22,60
1171;6129;39767;23,26
1172;6129;29671;23,48
1173;6129;32356;23,59
1174;6129;46710;23,81
1175;6129;26145;24,22
1176;6129;26150;24,53
1177;6129;46155;24,72
1178;6129;46708;24,92
1179;6129;45993;25,10
1180;6129;39737;25,29
1181;6129;29669;25,35
1182;6129;46066;25,52
1183;6129;39750;25,60
1184;6129;46709;25,60
1185;6129;46172;25,88
1186;6129;35603;27,29
1187;6129;48330;28,35
1188;6129;28564;28,55
1189;6129;50976;28,57
1190;6129;45715;28,63
1191;6129;45877;28,66
1192;6129;44811;28,82
1193;6129;39747;28,86
1194;6129;39754;29,36
1195;6129;28747;30,48
1196;6129;39741;30,82
1197;6129;39733;31,21
1198;6129;45723;31,52
1199;6129;39799;31,82
1200;6129;42481;31,94
1201;6129;45727;31,97
1202;6129;17079;32,04
1203;6129;27886;32,04
1204;6129;9718;32,49
1205;6129;39734;34,11
1206;6129;29670;34,96
1207;6129;45273;35,25
1208;6129;39731;35,96
1209;6129;15969;36,30
1210;6129;48331;36,81
1211;6129;39753;36,95
1212;6129;39732;37,24
1213;6129;45274;37,85
1214;6129;27891;38,01
1215;6129;39735;39,05
1216;6129;7273;39,12
1217;6129;43965;39,15
1218;6129;9111;39,37
1219;6129;43963;39,56
1220;6129;46715;39,61
1221;6129;45004;39,71
1222;6129;39746;39,75
1223;6129;50978;40,42
1224;6129;3772;40,67
1225;6129;44971;41,43
1226;6129;20325;41,76
1227;6129;5558;42,69
1228;6129;39810;43,11
1229;6129;1992;43,16
1230;6129;39894;43,32
1231;6129;39743;43,55
1232;6129;43247;43,60
1233;6129;7326;44,22
1234;6129;39745;44,23
1235;6129;42480;44,39
1236;6129;39765;44,84
1237;6129;39744;44,96
1238;6129;4310;45,23
1239;6129;2171;45,59
1240;6129;7961;47,10
1241;6129;15711;47,81
1242;6129;39800;47,92
1243;6129;45913;48,04
1244;6129;28649;48,27
1245;6129;28629;48,27
1246;6129;9784;48,50
1247;6129;902;49,12
1248;6129;12518;49,72
1249;6129;45267;49,90
1250;6129;5715;51,55
1251;6129;43964;51,56
1252;6129;46724;51,71
1253;6129;18090;53,61
1254;7326;7326;0,00
1255;7326;43247;1,27
1256;7326;1992;1,83
1257;7326;39810;2,01
1258;7326;39894;2,24
1259;7326;20325;4,04
1260;7326;45913;4,79
1261;7326;43963;4,89
1262;7326;902;4,99
1263;7326;3772;5,53
1264;7326;5558;5,53
1265;7326;45004;5,63
1266;7326;45267;5,78
1267;7326;39746;6,47
1268;7326;27891;6,80
1269;7326;7961;6,84
1270;7326;39732;7,08
1271;7326;42480;7,23
1272;7326;5715;7,42
1273;7326;7273;7,72
1274;7326;45274;7,93
1275;7326;43965;7,96
1276;7326;39753;8,02
1277;7326;39735;8,03
1278;7326;2171;8,49
1279;7326;15969;8,79
1280;7326;48331;8,89
1281;7326;15711;9,92
1282;7326;39800;10,26
1283;7326;46715;10,63
1284;7326;39734;10,66
1285;7326;9111;10,77
1286;7326;18090;11,18
1287;7326;9784;11,26
1288;7326;28649;11,66
1289;7326;45273;11,85
1290;7326;9718;11,96
1291;7326;43964;12,06
1292;7326;12518;12,20
1293;7326;50978;13,12
1294;7326;39765;13,65
1295;7326;17079;13,93
1296;7326;27886;13,93
1297;7326;39733;14,01
1298;7326;39745;14,39
1299;7326;4310;14,56
1300;7326;28629;15,23
1301;7326;39747;16,03
1302;7326;39731;16,05
1303;7326;48330;16,61
1304;7326;50976;17,06
1305;7326;44971;17,32
1306;7326;39754;17,85
1307;7326;46709;18,10
1308;7326;26150;18,69
1309;7326;39750;18,99
1310;7326;46710;19,38
1311;7326;46155;19,82
1312;7326;46708;20,02
1313;7326;46172;20,98
1314;7326;44915;21,51
1315;7326;39748;22,22
1316;7326;26145;23,16
1317;7326;29679;23,27
1318;7326;44135;23,75
1319;7326;18192;23,76
1320;7326;39749;23,96
1321;7326;45586;24,07
1322;7326;43791;24,25
1323;7326;44914;24,26
1324;7326;39751;24,36
1325;7326;39743;24,38
1326;7326;17076;25,35
1327;7326;42481;25,57
1328;7326;14398;25,97
1329;7326;3804;27,11
1330;7326;43790;27,13
1331;7326;29670;27,45
1332;7326;11849;27,68
1333;7326;39744;28,70
1334;7326;39752;29,34
1335;7326;45993;31,96
1336;7326;44811;32,59
1337;7326;29681;32,73
1338;7326;1988;33,56
1339;7326;48187;34,86
1340;7326;46270;34,94
1341;7326;50972;35,00
1342;7326;46036;35,03
1343;7326;267;35,35
1344;7326;39740;35,72
1345;7326;13323;35,85
1346;7326;39739;35,89
1347;7326;44812;35,91
1348;7326;44770;36,11
1349;7326;39736;36,34
1350;7326;44692;36,37
1351;7326;10890;36,52
1352;7326;50547;36,60
1353;7326;43962;36,82
1354;7326;28560;37,12
1355;7326;28549;37,22
1356;7326;45275;37,27
1357;7326;18087;37,57
1358;7326;44910;37,65
1359;7326;39738;37,68
1360;7326;46074;38,32
1361;7326;48510;38,40
1362;7326;45144;39,12
1363;7326;44387;39,39
1364;7326;39729;39,40
1365;7326;29680;39,54
1366;7326;39728;39,71
1367;7326;44486;39,72
1368;7326;50952;40,56
1369;7326;16475;41,04
1370;7326;46176;41,54
1371;7326;29675;41,67
1372;7326;203;41,82
1373;7326;35613;42,04
1374;7326;835;42,31
1375;7326;39730;42,34
1376;7326;50974;42,72
1377;7326;50973;42,74
1378;7326;46256;42,84
1379;7326;42482;43,01
1380;7326;39764;43,13
1381;7326;6129;43,60
1382;7326;46243;43,61
1383;7326;781;43,75
1384;7326;45917;43,85
1385;7326;35800;43,98
1386;7326;50274;44,02
1387;7326;45281;44,12
1388;7326;29673;44,19
1389;7326;44795;44,36
1390;7326;45957;44,49
1391;7326;13648;44,55
1392;7326;29674;44,82
1393;7326;35777;44,90
1394;7326;10836;45,07
1395;7326;44114;45,25
1396;7326;29676;45,27
1397;7326;39811;45,29
1398;7326;45748;45,35
1399;7326;29678;45,45
1400;7326;9783;45,70
1401;7326;35856;45,94
1402;7326;15962;46,26
1403;7326;35867;46,42
1404;7326;35776;46,53
1405;7326;28634;46,95
1406;7326;29716;47,43
1407;7326;44836;47,44
1408;7326;28640;47,45
1409;7326;39910;47,69
1410;7326;927;47,72
1411;7326;47819;47,75
1412;7326;45262;47,91
1413;7326;44842;48,29
1414;7326;32285;48,38
1415;7326;34557;48,59
1416;7326;44951;48,66
1417;7326;44843;48,73
1418;7326;44837;48,76
1419;7326;50383;48,83
1420;7326;46066;48,86
1421;7326;48254;49,16
1422;7326;28747;49,46
1423;7326;46758;49,59
1424;7326;39742;50,07
1425;7326;44720;50,08
1426;7326;45727;50,25
1427;7326;35600;50,40
1428;7326;45723;50,72
1429;7326;39812;51,07
1430;7326;35727;51,25
1431;7326;28745;51,56
1432;7326;45265;51,95
1433;7326;35833;52,00
1434;7326;48061;52,05
1435;7326;39741;52,12
1436;7326;29672;52,45
1437;7326;32356;52,91
1438;7326;29677;52,98
1439;7326;33013;53,41
1440;7326;35601;53,68
1441;7326;39799;54,28
1442;7326;49994;54,43
1443;7326;39870;54,45
1444;7326;13802;54,51
1445;7326;46189;54,58
1446;7326;44974;54,78
1447;7326;42483;55,24
1448;7326;28564;55,76
1449;7326;39766;55,80
1450;7326;29671;56,69
1451;7326;35814;58,08
1452;7326;35861;58,44
1453;7326;39737;58,50
1454;7326;45715;58,53
1455;7326;29669;58,56
1456;7326;50917;58,68
1457;7326;50918;59,07
1458;7326;35603;59,99
1459;7326;28536;60,13
1460;7326;39767;60,90
1461;7326;45877;61,87
1462;7326;46724;86,06
1463;7273;7273;0,00
1464;7273;39735;0,51
1465;7273;43965;0,82
1466;7273;3772;2,21
1467;7273;48331;2,33
1468;7273;45274;2,60
1469;7273;45004;2,99
1470;7273;39732;3,82
1471;7273;46715;4,41
1472;7273;9111;4,55
1473;7273;27891;5,01
1474;7273;39734;5,10
1475;7273;43963;5,89
1476;7273;5558;5,98
1477;7273;39746;6,09
1478;7273;39753;6,38
1479;7273;20325;6,40
1480;7273;50978;6,74
1481;7273;15969;7,02
1482;7273;39810;7,19
1483;7273;1992;7,24
1484;7273;39894;7,40
1485;7273;9718;7,47
1486;7273;39733;7,49
1487;7273;42480;7,69
1488;7273;45273;8,49
1489;7273;2171;8,88
1490;7273;43247;9,25
1491;7273;7326;9,59
1492;7273;17079;10,57
1493;7273;27886;10,57
1494;7273;50976;10,99
1495;7273;39747;11,01
1496;7273;39765;11,16
1497;7273;48330;11,75
1498;7273;39754;11,78
1499;7273;7961;12,15
1500;7273;39731;12,70
1501;7273;45913;12,98
1502;7273;44971;13,70
1503;7273;15711;14,05
1504;7273;902;14,13
1505;7273;46709;14,19
1506;7273;39800;14,23
1507;7273;39750;14,26
1508;7273;26150;14,79
1509;7273;45267;15,28
1510;7273;46710;15,54
1511;7273;46155;15,91
1512;7273;12518;16,04
1513;7273;46708;16,12
1514;7273;5715;16,92
1515;7273;46172;17,08
1516;7273;4310;17,50
1517;7273;44915;17,67
1518;7273;26145;18,20
1519;7273;39745;18,29
1520;7273;9784;18,35
1521;7273;39748;18,38
1522;7273;28649;18,76
1523;7273;43964;19,15
1524;7273;29679;19,43
1525;7273;44135;19,90
1526;7273;18192;19,93
1527;7273;18090;19,93
1528;7273;39749;20,12
1529;7273;45586;20,23
1530;7273;43791;20,41
1531;7273;44914;20,42
1532;7273;39751;20,52
1533;7273;17076;21,51
1534;7273;14398;22,06
1535;7273;28629;22,33
1536;7273;3804;23,21
1537;7273;43790;23,29
1538;7273;11849;23,84
1539;7273;39752;25,44
1540;7273;29681;28,90
1541;7273;39743;29,06
1542;7273;1988;29,73
1543;7273;42481;30,24
1544;7273;48187;31,02
1545;7273;46270;31,04
1546;7273;50972;31,17
1547;7273;46036;31,19
1548;7273;267;31,51
1549;7273;39740;31,82
1550;7273;13323;31,95
1551;7273;44812;32,01
1552;7273;39739;32,06
1553;7273;29670;32,12
1554;7273;44770;32,21
1555;7273;39736;32,50
1556;7273;44692;32,54
1557;7273;10890;32,68
1558;7273;50547;32,70
1559;7273;43962;32,92
1560;7273;28560;33,28
1561;7273;28549;33,32
1562;7273;39744;33,37
1563;7273;45275;33,44
1564;7273;18087;33,67
1565;7273;44910;33,81
1566;7273;39738;33,85
1567;7273;46074;34,48
1568;7273;48510;34,56
1569;7273;45144;35,28
1570;7273;44387;35,49
1571;7273;39729;35,56
1572;7273;29680;35,71
1573;7273;39728;35,81
1574;7273;44486;35,88
1575;7273;45993;36,67
1576;7273;16475;37,14
1577;7273;44811;37,29
1578;7273;46176;37,64
1579;7273;29675;37,77
1580;7273;203;37,92
1581;7273;35613;38,20
1582;7273;39730;38,44
1583;7273;835;38,48
1584;7273;50973;38,84
1585;7273;50974;38,88
1586;7273;46256;38,94
1587;7273;42482;39,11
1588;7273;39764;39,23
1589;7273;50952;39,62
1590;7273;6129;39,70
1591;7273;46243;39,71
1592;7273;781;39,85
1593;7273;45917;40,01
1594;7273;35800;40,08
1595;7273;50274;40,12
1596;7273;45281;40,22
1597;7273;29673;40,35
1598;7273;44795;40,52
1599;7273;45957;40,59
1600;7273;13648;40,64
1601;7273;29674;40,92
1602;7273;35777;41,00
1603;7273;10836;41,17
1604;7273;44114;41,35
1605;7273;29676;41,37
1606;7273;39811;41,38
1607;7273;45748;41,45
1608;7273;29678;41,55
1609;7273;9783;41,80
1610;7273;35856;42,04
1611;7273;15962;42,36
1612;7273;35867;42,52
1613;7273;35776;42,69
1614;7273;28634;43,05
1615;7273;29716;43,53
1616;7273;44836;43,54
1617;7273;28640;43,55
1618;7273;927;43,82
1619;7273;39910;43,85
1620;7273;47819;43,85
1621;7273;45262;44,01
1622;7273;44842;44,39
1623;7273;32285;44,48
1624;7273;34557;44,69
1625;7273;44951;44,76
1626;7273;44843;44,83
1627;7273;44837;44,86
1628;7273;50383;44,93
1629;7273;46066;44,96
1630;7273;48254;45,26
1631;7273;46758;45,69
1632;7273;39742;46,17
1633;7273;44720;46,17
1634;7273;35600;46,50
1635;7273;39812;47,17
1636;7273;35727;47,34
1637;7273;28745;47,66
1638;7273;45265;48,04
1639;7273;35833;48,10
1640;7273;48061;48,15
1641;7273;29672;48,54
1642;7273;29677;49,08
1643;7273;33013;49,51
1644;7273;35601;49,78
1645;7273;49994;50,53
1646;7273;39870;50,55
1647;7273;13802;50,67
1648;7273;46189;50,68
1649;7273;32356;50,78
1650;7273;44974;50,88
1651;7273;42483;51,34
1652;7273;39766;51,89
1653;7273;29671;52,78
1654;7273;28747;53,33
1655;7273;45727;54,11
1656;7273;35814;54,24
1657;7273;45723;54,58
1658;7273;39737;54,60
1659;7273;35861;54,60
1660;7273;29669;54,66
1661;7273;50917;54,84
1662;7273;50918;55,23
1663;7273;39741;55,98
1664;7273;28536;56,30
1665;7273;35603;56,60
1666;7273;39767;57,06
1667;7273;28564;57,86
1668;7273;45715;57,94
1669;7273;45877;57,96
1670;7273;39799;58,14
1671;7273;46724;82,16
1672;7961;7961;0,00
1673;7961;902;2,95
1674;7961;45913;3,04
1675;7961;15711;4,76
1676;7961;39800;5,11
1677;7961;2171;5,11
1678;7961;45267;5,78
1679;7961;42480;6,26
1680;7961;7326;6,38
1681;7961;43247;6,64
1682;7961;5558;6,80
1683;7961;12518;7,04
1684;7961;5715;7,42
1685;7961;1992;8,08
1686;7961;9111;8,18
1687;7961;39810;8,26
1688;7961;46715;8,42
1689;7961;39894;8,49
1690;7961;39765;8,66
1691;7961;50978;9,21
1692;7961;45004;9,45
1693;7961;20325;10,39
1694;7961;3772;10,55
1695;7961;18090;11,18
1696;7961;43965;11,19
1697;7961;43963;11,27
1698;7961;7273;11,76
1699;7961;39732;12,04
1700;7961;39735;12,07
1701;7961;39746;12,86
1702;7961;27891;12,92
1703;7961;48331;13,29
1704;7961;43964;13,37
1705;7961;45274;13,47
1706;7961;9784;13,62
1707;7961;28649;14,02
1708;7961;39753;14,29
1709;7961;15969;14,91
1710;7961;39734;15,63
1711;7961;28629;16,57
1712;7961;39745;16,75
1713;7961;9718;16,76
1714;7961;4310;16,92
1715;7961;39733;17,54
1716;7961;45273;18,23
1717;7961;50976;19,18
1718;7961;39754;19,97
1719;7961;17079;20,31
1720;7961;27886;20,31
1721;7961;44971;20,58
1722;7961;39747;21,00
1723;7961;48330;21,30
1724;7961;39750;22,40
1725;7961;39731;22,44
1726;7961;46709;23,49
1727;7961;26150;24,08
1728;7961;26145;24,99
1729;7961;46710;25,01
1730;7961;46155;25,26
1731;7961;46708;25,47
1732;7961;46172;26,43
1733;7961;44915;26,46
1734;7961;39743;26,74
1735;7961;43791;27,36
1736;7961;44914;27,37
1737;7961;39751;27,47
1738;7961;39748;27,51
1739;7961;29679;27,93
1740;7961;42481;27,93
1741;7961;18192;28,43
1742;7961;17076;28,46
1743;7961;44135;29,20
1744;7961;39749;29,22
1745;7961;45586;29,52
1746;7961;29670;29,81
1747;7961;14398;30,42
1748;7961;11849;30,78
1749;7961;39744;31,06
1750;7961;3804;32,50
1751;7961;43790;32,58
1752;7961;45993;34,33
1753;7961;39752;34,73
1754;7961;44811;34,95
1755;7961;29681;35,84
1756;7961;1988;36,67
1757;7961;48187;37,97
1758;7961;50972;38,11
1759;7961;46036;38,13
1760;7961;267;38,45
1761;7961;39739;39,00
1762;7961;39736;39,44
1763;7961;44692;39,48
1764;7961;10890;39,63
1765;7961;28560;40,23
1766;7961;46270;40,33
1767;7961;45275;40,38
1768;7961;44910;40,75
1769;7961;39738;40,79
1770;7961;39740;41,11
1771;7961;13323;41,24
1772;7961;44812;41,30
1773;7961;46074;41,42
1774;7961;48510;41,50
1775;7961;44770;41,50
1776;7961;50547;41,99
1777;7961;43962;42,21
1778;7961;45144;42,22
1779;7961;39729;42,51
1780;7961;28549;42,61
1781;7961;29680;42,65
1782;7961;44486;42,82
1783;7961;50952;42,92
1784;7961;18087;42,96
1785;7961;39728;43,43
1786;7961;44387;44,78
1787;7961;35613;45,15
1788;7961;46176;45,29
1789;7961;835;45,42
1790;7961;50974;45,82
1791;7961;16475;46,43
1792;7961;203;46,61
1793;7961;39764;46,94
1794;7961;45917;46,95
1795;7961;29675;47,06
1796;7961;29673;47,29
1797;7961;35800;47,37
1798;7961;6129;47,41
1799;7961;46243;47,42
1800;7961;44795;47,46
1801;7961;39730;47,73
1802;7961;50274;47,83
1803;7961;50973;48,08
1804;7961;46256;48,24
1805;7961;42482;48,40
1806;7961;29676;48,66
1807;7961;781;49,14
1808;7961;45281;49,51
1809;7961;35776;49,64
1810;7961;45957;49,88
1811;7961;35867;49,93
1812;7961;13648;49,94
1813;7961;29674;50,21
1814;7961;35777;50,29
1815;7961;10836;50,46
1816;7961;44114;50,64
1817;7961;39811;50,68
1818;7961;45748;50,74
1819;7961;39910;50,79
1820;7961;29678;50,84
1821;7961;9783;51,09
1822;7961;35856;51,33
1823;7961;15962;51,66
1824;7961;28747;51,82
1825;7961;46066;52,00
1826;7961;34557;52,06
1827;7961;28634;52,34
1828;7961;45727;52,61
1829;7961;29716;52,82
1830;7961;44836;52,83
1831;7961;28640;52,84
1832;7961;45723;53,08
1833;7961;927;53,11
1834;7961;47819;53,14
1835;7961;45262;53,30
1836;7961;44842;53,68
1837;7961;32285;53,77
1838;7961;44951;54,05
1839;7961;44843;54,12
1840;7961;44837;54,15
1841;7961;50383;54,22
1842;7961;39741;54,48
1843;7961;48254;54,55
1844;7961;46758;54,98
1845;7961;32356;55,27
1846;7961;39742;55,46
1847;7961;44720;55,47
1848;7961;35600;55,80
1849;7961;39812;56,46
1850;7961;39799;56,64
1851;7961;35727;56,64
1852;7961;28745;56,95
1853;7961;45265;57,34
1854;7961;35833;57,39
1855;7961;48061;57,44
1856;7961;13802;57,61
1857;7961;29672;57,84
1858;7961;28564;58,12
1859;7961;29677;58,37
1860;7961;33013;58,80
1861;7961;35601;59,07
1862;7961;49994;59,82
1863;7961;39870;59,84
1864;7961;46189;59,97
1865;7961;44974;60,17
1866;7961;42483;60,64
1867;7961;45715;60,97
1868;7961;35814;61,18
1869;7961;39766;61,19
1870;7961;35861;61,55
1871;7961;50917;61,79
1872;7961;29671;62,08
1873;7961;50918;62,17
1874;7961;35603;62,44
1875;7961;39737;62,80
1876;7961;29669;62,92
1877;7961;28536;63,24
1878;7961;39767;64,00
1879;7961;45877;64,58
1880;7961;46724;91,45
1881;29672;29672;0,00
1882;29672;35601;1,41
1883;29672;45265;2,14
1884;29672;39870;2,18
1885;29672;48061;2,24
1886;29672;46189;2,32
1887;29672;49994;2,33
1888;29672;44974;2,51
1889;29672;42483;2,98
1890;29672;28745;2,98
1891;29672;35833;3,00
1892;29672;29677;3,34
1893;29672;39766;3,52
1894;29672;29671;4,42
1895;29672;35600;5,11
1896;29672;50383;5,81
1897;29672;39742;5,82
1898;29672;39737;6,23
1899;29672;44951;6,28
1900;29672;29669;6,30
1901;29672;29716;6,72
1902;29672;33013;6,84
1903;29672;927;7,46
1904;29672;39812;7,71
1905;29672;35727;7,90
1906;29672;28634;7,90
1907;29672;46758;8,08
1908;29672;15962;8,22
1909;29672;10836;8,29
1910;29672;28640;8,40
1911;29672;44836;8,41
1912;29672;9783;9,03
1913;29672;35603;9,13
1914;29672;44720;9,23
1915;29672;35856;9,27
1916;29672;29678;9,46
1917;29672;45877;9,58
1918;29672;47819;9,63
1919;29672;45957;9,72
1920;29672;45281;9,90
1921;29672;32285;10,09
1922;29672;39811;10,29
1923;29672;45262;10,34
1924;29672;44842;10,56
1925;29672;42482;10,62
1926;29672;44837;10,98
1927;29672;44843;11,01
1928;29672;48254;11,12
1929;29672;34557;11,49
1930;29672;13648;11,55
1931;29672;29675;11,67
1932;29672;45715;11,77
1933;29672;28564;12,10
1934;29672;35777;12,19
1935;29672;29674;12,30
1936;29672;44114;12,54
1937;29672;39910;12,62
1938;29672;45748;12,64
1939;29672;32356;12,88
1940;29672;16475;13,76
1941;29672;35867;14,12
1942;29672;39741;14,38
1943;29672;50274;14,50
1944;29672;46243;14,70
1945;29672;39730;14,97
1946;29672;45723;15,07
1947;29672;13802;15,14
1948;29672;18087;15,38
1949;29672;39799;15,38
1950;29672;45727;15,52
1951;29672;46256;15,55
1952;29672;35776;15,69
1953;29672;6129;16,13
1954;29672;28549;16,21
1955;29672;45917;16,44
1956;29672;29676;16,64
1957;29672;39764;16,93
1958;29672;28747;17,01
1959;29672;35800;17,14
1960;29672;39740;17,24
1961;29672;29673;17,51
1962;29672;44770;17,95
1963;29672;46176;18,24
1964;29672;35814;18,71
1965;29672;46066;18,88
1966;29672;835;19,00
1967;29672;35861;19,07
1968;29672;39728;19,16
1969;29672;44795;19,20
1970;29672;50917;19,31
1971;29672;50918;19,70
1972;29672;39729;20,56
1973;29672;45144;20,67
1974;29672;28536;20,76
1975;29672;267;21,11
1976;29672;46270;21,12
1977;29672;44910;21,48
1978;29672;39767;21,53
1979;29672;39738;21,64
1980;29672;45275;21,65
1981;29672;35613;22,24
1982;29672;44486;22,29
1983;29672;781;22,83
1984;29672;1988;22,91
1985;29672;13323;23,10
1986;29672;29681;23,84
1987;29672;50972;23,99
1988;29672;203;24,04
1989;29672;44387;24,06
1990;29672;39736;24,27
1991;29672;28560;24,45
1992;29672;44692;24,60
1993;29672;50973;24,95
1994;29672;48187;25,30
1995;29672;50952;25,35
1996;29672;29680;25,52
1997;29672;39752;25,92
1998;29672;3804;26,38
1999;29672;10890;26,48
2000;29672;43790;27,16
2001;29672;50547;27,38
2002;29672;46074;27,51
2003;29672;46036;27,53
2004;29672;48510;27,59
2005;29672;39739;28,39
2006;29672;14398;28,57
2007;29672;11849;29,92
2008;29672;43962;30,24
2009;29672;44135;30,31
2010;29672;44812;30,63
2011;29672;17076;30,70
2012;29672;45586;30,88
2013;29672;39749;31,44
2014;29672;18192;31,59
2015;29672;29679;31,94
2016;29672;45993;32,69
2017;29672;43791;33,30
2018;29672;50974;33,74
2019;29672;39748;33,83
2020;29672;44915;34,34
2021;29672;39751;34,64
2022;29672;44914;34,75
2023;29672;26150;34,83
2024;29672;46155;35,05
2025;29672;46710;35,17
2026;29672;46708;35,26
2027;29672;26145;35,86
2028;29672;46709;35,90
2029;29672;46172;36,21
2030;29672;44811;36,41
2031;29672;39750;38,15
2032;29672;42481;39,21
2033;29672;48330;39,72
2034;29672;39747;40,33
2035;29672;46724;40,39
2036;29672;50976;41,38
2037;29672;39754;42,17
2038;29672;17079;42,38
2039;29672;27886;42,38
2040;29672;29670;42,55
2041;29672;9718;42,83
2042;29672;39733;44,01
2043;29672;39734;44,90
2044;29672;45273;45,59
2045;29672;39731;46,30
2046;29672;15969;47,08
2047;29672;48331;47,60
2048;29672;39753;47,74
2049;29672;39732;48,03
2050;29672;45274;48,55
2051;29672;27891;48,80
2052;29672;39735;49,77
2053;29672;7273;49,84
2054;29672;45004;50,25
2055;29672;43963;50,34
2056;29672;39746;50,54
2057;29672;43965;50,66
2058;29672;39743;50,81
2059;29672;3772;51,35
2060;29672;39745;51,50
2061;29672;44971;51,77
2062;29672;9111;52,18
2063;29672;39744;52,23
2064;29672;46715;52,41
2065;29672;20325;52,54
2066;29672;5558;53,23
2067;29672;50978;53,23
2068;29672;39810;53,90
2069;29672;1992;53,95
2070;29672;39894;54,10
2071;29672;43247;54,39
2072;29672;42480;54,93
2073;29672;7326;55,01
2074;29672;28629;55,54
2075;29672;4310;55,56
2076;29672;2171;56,14
2077;29672;9784;56,46
2078;29672;28649;56,86
2079;29672;39765;57,65
2080;29672;43964;58,82
2081;29672;7961;59,41
2082;29672;45913;59,70
2083;29672;902;59,90
2084;29672;15711;60,61
2085;29672;45267;60,69
2086;29672;39800;60,72
2087;29672;18090;60,87
2088;29672;5715;62,34
2089;29672;12518;62,53
2090;9111;9111;0,00
2091;9111;46715;0,41
2092;9111;50978;2,58
2093;9111;43965;3,58
2094;9111;7273;4,15
2095;9111;39735;4,46
2096;9111;3772;5,50
2097;9111;48331;5,68
2098;9111;45274;6,15
2099;9111;45004;6,42
2100;9111;39765;7,00
2101;9111;39732;7,37
2102;9111;39734;8,45
2103;9111;27891;8,56
2104;9111;2171;8,57
2105;9111;7961;9,25
2106;9111;5558;9,33
2107;9111;43963;9,44
2108;9111;39746;9,64
2109;9111;20325;9,69
2110;9111;42480;9,83
